,movieId,title,tag,genresList,year,soup
504,1188,Strictly Ballroom (1992),Australia dance,comedy romance,1992,australia dance comedy romance
505,1189,"Thin Blue Line, The (1988)",In Netflix queue police,documentary,1988,in netflix queue police documentary
506,1196,Star Wars: Episode V - The Empire Strikes Back (1980),I am your father space space opera classic George Lucas Harrison Ford music original plot sci-fi sequel,action adventure sci-fi,1980,i am your father space space opera classic george lucas harrison ford music original plot sci-fi sequel action adventure sci-fi
507,1197,"Princess Bride, The (1987)",Inigo Montoya six-fingered man,action adventure comedy fantasy romance,1987,inigo montoya six-fingered man action adventure comedy fantasy romance
508,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",spaghetti western,action adventure western,1966,spaghetti western action adventure western
509,1203,12 Angry Men (1957),court claustrophobic confrontational earnest good dialogue great screenplay gritty Motivational thought-provoking,drama,1957,court claustrophobic confrontational earnest good dialogue great screenplay gritty motivational thought-provoking drama
510,1204,Lawrence of Arabia (1962),Middle East,adventure drama war,1962,middle east adventure drama war
511,1206,"Clockwork Orange, A (1971)",brainwashing,crime drama sci-fi thriller,1971,brainwashing crime drama sci-fi thriller
512,1207,To Kill a Mockingbird (1962),Harper Lee racism,drama,1962,harper lee racism drama
513,1208,Apocalypse Now (1979),Vietnam,action drama war,1979,vietnam action drama war
514,1209,Once Upon a Time in the West (C'era una volta il West) (1968),spaghetti western,action drama western,1968,spaghetti western action drama western
515,1210,Star Wars: Episode VI - Return of the Jedi (1983),darth vader luke skywalker space opera,action adventure sci-fi,1983,darth vader luke skywalker space opera action adventure sci-fi
516,1212,"Third Man, The (1949)",ferris wheel Venice zither,film-noir mystery thriller,1949,ferris wheel venice zither film-noir mystery thriller
517,1213,Goodfellas (1990),Mafia,crime drama,1990,mafia crime drama
518,1214,Alien (1979),aliens,horror sci-fi,1979,aliens horror sci-fi
519,1217,Ran (1985),samurai,drama war,1985,samurai drama war
520,1220,"Blues Brothers, The (1980)",Saturday Night Live,action comedy musical,1980,saturday night live action comedy musical
521,1222,Full Metal Jacket (1987),Vietnam anti-war,drama war,1987,vietnam anti-war drama war
522,1223,"Grand Day Out with Wallace and Gromit, A (1989)",moon,adventure animation children comedy sci-fi,1989,moon adventure animation children comedy sci-fi
523,1224,Henry V (1989),Shakespeare,action drama romance war,1989,shakespeare action drama romance war
524,1225,Amadeus (1984),Mozart Salieri,drama,1984,mozart salieri drama
525,1228,Raging Bull (1980),boxing,drama,1980,boxing drama
526,1230,Annie Hall (1977),New York,comedy romance,1977,new york comedy romance
527,1231,"Right Stuff, The (1983)",NASA space,drama,1983,nasa space drama
528,1233,"Boot, Das (Boat, The) (1981)",submarine,action drama war,1981,submarine action drama war
529,1234,"Sting, The (1973)",The Entertainer,comedy crime,1973,the entertainer comedy crime
530,1235,Harold and Maude (1971),May-December romance,comedy drama romance,1971,may-december romance comedy drama romance
531,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",chess death atmospheric cerebral existentialism philosophical reflective,drama,1957,chess death atmospheric cerebral existentialism philosophical reflective drama
532,1242,Glory (1989),Civil War,drama war,1989,civil war drama war
533,1243,Rosencrantz and Guildenstern Are Dead (1990),Shakespeare sort of,comedy drama,1990,shakespeare sort of comedy drama
534,1244,Manhattan (1979),black and white,comedy drama romance,1979,black and white comedy drama romance
535,1245,Miller's Crossing (1990),Mafia,crime drama film-noir thriller,1990,mafia crime drama film-noir thriller
536,1247,"Graduate, The (1967)",Simon and Garfunkel,comedy drama romance,1967,simon and garfunkel comedy drama romance
537,1249,"Femme Nikita, La (Nikita) (1990)",hit men,action crime romance thriller,1990,hit men action crime romance thriller
538,1250,"Bridge on the River Kwai, The (1957)",POW,adventure drama war,1957,pow adventure drama war
539,1252,Chinatown (1974),incest,crime film-noir mystery thriller,1974,incest crime film-noir mystery thriller
540,1253,"Day the Earth Stood Still, The (1951)",aliens,drama sci-fi thriller,1951,aliens drama sci-fi thriller
541,1254,"Treasure of the Sierra Madre, The (1948)",Cold,action adventure drama western,1948,cold action adventure drama western
542,1257,Better Off Dead... (1985),skiing,comedy romance,1985,skiing comedy romance
543,1259,Stand by Me (1986),Stephen King,adventure drama,1986,stephen king adventure drama
544,1260,M (1931),serial killer atmospheric chilly creepy menacing mental illness oninous,crime film-noir thriller,1931,serial killer atmospheric chilly creepy menacing mental illness oninous crime film-noir thriller
545,1262,"Great Escape, The (1963)",POW,action adventure drama war,1963,pow action adventure drama war
546,1263,"Deer Hunter, The (1978)",Vietnam,drama war,1978,vietnam drama war
547,1266,Unforgiven (1992),revenge,drama western,1992,revenge drama western
548,1267,"Manchurian Candidate, The (1962)",assassination brainwashing,crime thriller war,1962,assassination brainwashing crime thriller war
549,1269,Arsenic and Old Lace (1944),murder,comedy mystery thriller,1944,murder comedy mystery thriller
550,1270,Back to the Future (1985),time travel,adventure comedy sci-fi,1985,time travel adventure comedy sci-fi
551,1272,Patton (1970),World War II,drama war,1970,world war ii drama war
552,1276,Cool Hand Luke (1967),prison,drama,1967,prison drama
553,1277,Cyrano de Bergerac (1990),In Netflix queue,comedy drama romance,1990,in netflix queue comedy drama romance
554,1278,Young Frankenstein (1974),spoof,comedy fantasy,1974,spoof comedy fantasy
555,1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),In Netflix queue,drama,1991,in netflix queue drama
556,1281,"Great Dictator, The (1940)",Nazis,comedy drama war,1940,nazis comedy drama war
557,1282,Fantasia (1940),Disney,animation children fantasy musical,1940,disney animation children fantasy musical
558,1283,High Noon (1952),gunfight,drama western,1952,gunfight drama western
559,1284,"Big Sleep, The (1946)",Hammett,crime film-noir mystery,1946,hammett crime film-noir mystery
560,1285,Heathers (1989),high school,comedy,1989,high school comedy
561,1291,Indiana Jones and the Last Crusade (1989),archaeology Holy Grail,action adventure,1989,archaeology holy grail action adventure
562,1292,Being There (1979),television,comedy drama,1979,television comedy drama
563,1293,Gandhi (1982),India,drama,1982,india drama
564,1296,"Room with a View, A (1986)",E. M. Forster,drama romance,1986,e. m. forster drama romance
565,1299,"Killing Fields, The (1984)",Cambodia Vietnam,drama war,1984,cambodia vietnam drama war
566,1301,Forbidden Planet (1956),Shakespeare sort of space,drama sci-fi,1956,shakespeare sort of space drama sci-fi
567,1302,Field of Dreams (1989),baseball,children drama fantasy,1989,baseball children drama fantasy
568,1303,"Man Who Would Be King, The (1975)",India,adventure drama,1975,india adventure drama
569,1304,Butch Cassidy and the Sundance Kid (1969),crime,action western,1969,crime action western
570,1307,When Harry Met Sally... (1989),New York,comedy romance,1989,new york comedy romance
571,1333,"Birds, The (1963)",birds,horror thriller,1963,birds horror thriller
572,1344,Cape Fear (1962),lawyer,crime drama thriller,1962,lawyer crime drama thriller
573,1345,Carrie (1976),high school prom Stephen King,drama fantasy horror thriller,1976,high school prom stephen king drama fantasy horror thriller
574,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",vampires,horror,1922,vampires horror
575,1350,"Omen, The (1976)",demons,horror mystery thriller,1976,demons horror mystery thriller
576,1353,"Mirror Has Two Faces, The (1996)",personals ads,comedy drama romance,1996,personals ads comedy drama romance
577,1354,Breaking the Waves (1996),religion,drama mystery,1996,religion drama mystery
578,1356,Star Trek: First Contact (1996),Borg,action adventure sci-fi thriller,1996,borg action adventure sci-fi thriller
579,1358,Sling Blade (1996),ex-con,drama,1996,ex-con drama
580,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),In Netflix queue,documentary,1996,in netflix queue documentary
581,1363,"Preacher's Wife, The (1996)",religion,drama,1996,religion drama
582,1366,"Crucible, The (1996)",Arthur Miller,drama,1996,arthur miller drama
583,1367,101 Dalmatians (1996),dogs remake,adventure children comedy,1996,dogs remake adventure children comedy
584,1372,Star Trek VI: The Undiscovered Country (1991),Klingons,action mystery sci-fi,1991,klingons action mystery sci-fi
585,1374,Star Trek II: The Wrath of Khan (1982),Captain Kirk,action adventure sci-fi thriller,1982,captain kirk action adventure sci-fi thriller
586,1376,Star Trek IV: The Voyage Home (1986),whales,adventure comedy sci-fi,1986,whales adventure comedy sci-fi
587,1377,Batman Returns (1992),superhero,action crime,1992,superhero action crime
588,1380,Grease (1978),high school,comedy musical romance,1978,high school comedy musical romance
589,1381,Grease 2 (1982),high school,comedy musical romance,1982,high school comedy musical romance
590,1387,Jaws (1975),Shark,action horror,1975,shark action horror
591,1389,Jaws 3-D (1983),shark,action horror,1983,shark action horror
592,1393,Jerry Maguire (1996),sports,drama romance,1996,sports drama romance
593,1394,Raising Arizona (1987),Coen Brothers,comedy,1987,coen brothers comedy
594,1396,Sneakers (1992),spying,action comedy crime drama sci-fi,1992,spying action comedy crime drama sci-fi
595,1398,In Love and War (1996),Hemingway,romance war,1996,hemingway romance war
596,1407,Scream (1996),slasher spoof,comedy horror mystery thriller,1996,slasher spoof comedy horror mystery thriller
597,1408,"Last of the Mohicans, The (1992)",Hawkeye James Fennimore Cooper,action romance war western,1992,hawkeye james fennimore cooper action romance war western
598,1411,Hamlet (1996),Shakespeare,crime drama romance,1996,shakespeare crime drama romance
599,1413,"Whole Wide World, The (1996)",Conan,drama,1996,conan drama
600,1416,Evita (1996),Andrew Lloyd Weber,drama musical,1996,andrew lloyd weber drama musical
601,1423,Hearts and Minds (1996),In Netflix queue Vietnam,drama,1996,in netflix queue vietnam drama
602,1441,Benny & Joon (1993),mental illness Not Seen,comedy romance,1993,mental illness not seen comedy romance
603,1446,Kolya (Kolja) (1996),In Netflix queue,comedy drama,1996,in netflix queue comedy drama
604,1449,Waiting for Guffman (1996),mockumentary,comedy,1996,mockumentary comedy
605,1466,Donnie Brasco (1997),Mafia,crime drama,1997,mafia crime drama
606,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),jungle,children comedy,1997,jungle children comedy
607,1485,Liar Liar (1997),lawyer,comedy,1997,lawyer comedy
608,1496,Anna Karenina (1997),Tolstoy,drama romance,1997,tolstoy drama romance
609,1500,Grosse Pointe Blank (1997),hit men reunion,comedy crime romance,1997,hit men reunion comedy crime romance
610,1513,Romy and Michele's High School Reunion (1997),reunion,comedy,1997,reunion comedy
611,1537,Shall We Dance? (Shall We Dansu?) (1996),ballroom dance,comedy drama romance,1996,ballroom dance comedy drama romance
612,1542,Brassed Off (1996),In Netflix queue,comedy drama romance,1996,in netflix queue comedy drama romance
613,1544,"Lost World: Jurassic Park, The (1997)",dinosaurs,action adventure sci-fi thriller,1997,dinosaurs action adventure sci-fi thriller
614,1545,Ponette (1996),death,drama,1996,death drama
615,1573,Face/Off (1997),transplants,action crime drama thriller,1997,transplants action crime drama thriller
616,1580,Men in Black (a.k.a. MIB) (1997),aliens,action comedy sci-fi,1997,aliens action comedy sci-fi
617,1586,G.I. Jane (1997),military,action drama,1997,military action drama
618,1608,Air Force One (1997),president,action thriller,1997,president action thriller
619,1610,"Hunt for Red October, The (1990)",Tom Clancy,action adventure thriller,1990,tom clancy action adventure thriller
